brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier,numberOfShiftsMatchesCogs,moreCogsThanShifts,failedAnyCriteria
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.5371749309181999,False,False,False,False,False,False,False,,,False,0.6892443325069152,1.054718554231055,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.015093129498941562,False,True,False,False,False,False,False,,,False,0.2185707419500809,0.9687785238863025,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.03130956148243653,False,True,False,False,False,False,False,,,False,0.11760316703837677,0.9765912539176436,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Deore 11-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.0020943348427237864,False,True,False,False,False,False,True,,,True,0.42760402008037707,0.9505488204798397,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.09146578139271203,False,False,False,False,False,False,False,,,False,0.9267364758236362,1.0849130733748549,False,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.46058830552070273,False,False,False,False,False,False,False,,,False,0.45459166136925677,1.0581250962544884,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.09146578139271203,False,False,False,False,False,False,False,,,False,0.8927678161863928,1.0849130733748549,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.40492244570582425,False,False,False,False,False,False,False,,,False,0.485060527494043,1.060803893966525,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.09146578139271203,False,False,False,False,False,False,False,,,False,0.8875290836009799,1.0849130733748549,True,False,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.1479676298384312,False,False,False,False,False,False,False,,,False,0.030764909738417105,0.9965127488776446,False,True,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.24531819019603973,False,False,False,False,False,False,False,,,False,0.010111845379091917,1.0045491420137547,False,True,False
Shimano,Shimano Deore 10-Speed shifter/Deore 12-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.03471787254986886,False,True,False,False,False,False,False,,,False,0.13803029847991852,0.9777611648933878,False,True,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.0051065072553254e-16,False,True,True,False,False,False,False,False,,False,3.704680115296377,0.8050547800018419,False,False,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.942149547318803e-19,False,True,True,True,False,False,False,,,False,4.9596686704875825,0.7851768841993274,True,False,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.0051065072553254e-16,False,True,True,True,False,False,True,False,,False,4.6657095903268955,0.8050547800018419,True,False,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,3.6662323877609205e-19,False,True,True,True,False,False,False,,,False,5.088605392476198,0.7871646737795788,True,False,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.0051065072553254e-16,False,True,True,True,False,False,False,,,False,4.436499530211859,0.8050547800018419,True,False,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.2518503633451103e-26,False,True,True,True,True,False,False,,,False,6.106106269744036,0.7394577238535438,False,True,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.0955901366082056e-25,False,True,True,True,True,False,False,,,False,5.958331350802733,0.7454210925942981,False,True,True
Shimano,Shimano Deore 10-Speed shifter/GRX 10-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.0404110732980912e-28,False,True,True,True,True,False,True,True,,True,6.356770227204844,0.7255431967917835,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,3.4570397747759535e-34,False,True,True,True,True,False,True,,,True,6.83738839907286,0.6950829208910044,False,False,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,1.6992556505126422e-37,False,True,True,True,True,False,False,,,False,6.860816463243938,0.6779203796344364,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,3.4570397747759535e-34,False,True,True,True,True,False,True,,,True,6.289707992822985,0.6950829208910044,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,3.7008042834212124e-37,False,True,True,True,True,False,False,,,False,6.90483392821051,0.6796366337600932,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,3.4570397747759535e-34,False,True,True,True,True,False,False,,,False,6.02404082281857,0.6950829208910044,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.032715540863927e-45,False,True,True,True,True,False,False,,,False,8.737223031575953,0.63844653474433,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.3603964153436585e-44,False,True,True,True,True,False,False,,,False,8.49765818524637,0.6435952971213004,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Tiagra 4600 10-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.2149447007596026e-48,False,True,True,True,True,True,True,,,True,9.017733122180534,0.6264327558647323,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,3.665207398313762e-31,False,True,True,False,False,False,True,,,True,5.133404269923343,0.7115567683109874,False,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.149348154912343e-34,False,True,True,False,False,False,False,,,False,5.688555238782051,0.6939874653897284,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,3.665207398313762e-31,False,True,True,False,False,False,True,,,True,5.227821228140468,0.7115567683109874,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,4.602770760965927e-34,False,True,True,False,False,False,False,,,False,5.63121505534798,0.6957443956818543,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,3.665207398313762e-31,False,True,True,False,False,False,False,,,False,5.068306358419155,0.7115567683109874,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.834656528538245e-42,False,True,True,True,False,False,False,,,False,7.255108363294101,0.6535780686708329,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.3242189546408767e-41,False,True,True,True,False,False,False,,,False,7.05311506047696,0.6588488595472105,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra 9-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,4.2840163019745193e-45,False,True,True,True,False,False,True,,,True,7.466302127335371,0.6412795566259516,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.820340561922789e-21,False,True,True,True,False,False,True,,,True,4.8623615064087256,0.7710116036427395,False,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.310449679471507e-24,False,True,True,True,False,False,False,,,False,6.155201936763624,0.7519742800960052,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.820340561922789e-21,False,True,True,True,False,False,True,,,True,5.899246970802357,0.7710116036427395,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,4.593679822161647e-24,False,True,True,True,False,False,False,,,False,6.297404275907039,0.7538780124506786,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.820340561922789e-21,False,True,True,True,False,False,False,,,False,5.665576036393234,0.7710116036427395,True,False,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,9.067306321515292e-32,False,True,True,True,True,False,False,,,False,7.231205073366863,0.7081884359385163,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,9.603073896238255e-31,False,True,True,True,True,False,False,,,False,7.093006909898179,0.7138996330025366,False,True,True
Shimano,Shimano Deore 10-Speed shifter/Ultegra RX 11-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.1418883785097776e-34,False,True,True,True,True,False,True,,,True,7.483774900088047,0.6948623094558022,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.0019986540537852444,False,True,False,False,False,False,False,,,False,0.478739459757344,0.9501564084500075,False,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,8.771108141197424e-05,False,True,False,True,False,False,False,,,False,0.9333069107153499,0.9266957563895135,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.0019986540537852444,False,True,False,False,False,False,False,,,False,0.6695961332533303,0.9501564084500075,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.0001234836971142277,False,True,False,False,False,False,False,,,False,1.0293732659322241,0.9290418215955629,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.0019986540537852444,False,True,False,False,False,False,False,,,False,0.495409502583883,0.9501564084500075,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,5.3608552809930375e-09,False,True,True,True,False,False,False,,,False,1.9288692047992246,0.8727362566503774,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.3234908835544983e-08,False,True,True,True,False,False,False,,,False,1.799825364153902,0.8797744522685255,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM Apex 1 11-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.381977268419342e-10,False,True,True,True,False,False,True,,,True,2.1242182299848125,0.8563138002080314,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,8.188313314104621e-09,False,True,True,True,False,False,False,False,,False,1.8317473565932796,0.8747394888739295,False,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,6.560889239596085e-11,False,True,True,True,False,False,False,,,False,2.9502439705042565,0.8531409829758079,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,8.188313314104621e-09,False,True,True,True,False,False,True,False,,False,2.6969241213985096,0.8747394888739295,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.0909166140096446e-10,False,True,True,True,False,False,False,,,False,3.096924403088338,0.85530083356562,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,8.188313314104621e-09,False,True,True,True,False,False,False,,,False,2.4671165051710586,0.8747394888739295,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.6680616033468478e-16,False,True,True,True,True,False,False,,,False,4.051935172312463,0.8034644194101279,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/11-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,7.082590071078092e-16,False,True,True,True,True,False,False,,,False,3.9087353121591564,0.8099439711795644,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM GX 10-Speed derailleur/12-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,5.334866563887278e-19,False,True,True,True,True,False,True,True,,True,4.301299098011538,0.7883454652814427,False,True,True
Mixed,Shimano Deore 10-Speed shifter/SRAM SX 12-Speed derailleur/9-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.1299678159500599,False,False,False,False,False,False,False,,,False,0.8222537588337058,1.0800202700999362,False,False,False
Mixed,Shimano Deore 10-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.5695766969217637,False,False,False,True,False,False,False,,,False,0.3885574788582631,1.053353102936975,True,False,True
Mixed,Shimano Deore 10-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,SL-M4100,Deore,Shimano,10,3.48,flat-bar,,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.1299678159500599,False,False,False,False,False,False,False,,,False,0.8000618547855431,1.0800202700999362,True,False,False
